Time,Displacement,Force
(s),(mm),(N)
"62.0400","0.5172","48.8668"
"62.0600","0.5174","48.9178"
"62.0800","0.5176","48.9685"
"62.1000","0.5177","49.0168"
"62.1200","0.5179","49.0624"
"62.1400","0.5181","49.1076"
"62.1600","0.5182","49.1532"
"62.1800","0.5184","49.1994"
"62.2000","0.5185","49.2483"
"62.2200","0.5187","49.3001"
"62.2400","0.5189","49.3561"
"62.2600","0.5190","49.4136"
"62.2800","0.5192","49.4698"
"62.3000","0.5194","49.5280"
"62.3200","0.5195","49.5865"
"62.3400","0.5197","49.6449"
"62.3600","0.5199","49.7036"
"62.3800","0.5200","49.7612"
"62.4000","0.5202","49.8148"
"62.4200","0.5204","49.8671"
"62.4400","0.5205","49.9185"
"62.4600","0.5207","49.9702"
"62.4720","0.5208","50.0012"
"62.4730","0.5208","50.0038"
"62.4930","0.5210","50.0507"
"62.5130","0.5211","50.0740"
"62.5330","0.5212","50.0564"
"62.5530","0.5212","50.0060"
"62.5730","0.5212","49.9401"
"62.5930","0.5213","49.8714"
"62.6130","0.5211","49.7293"
"62.6330","0.5207","49.5147"
"62.6530","0.5205","49.3947"
"62.6730","0.5204","49.3421"
"62.6930","0.5204","49.3057"
"62.7130","0.5204","49.2694"
"62.7330","0.5204","49.2327"
"62.7530","0.5204","49.1972"
"62.7730","0.5204","49.1635"
"62.7930","0.5204","49.1290"
"62.8130","0.5204","49.0936"
"62.8330","0.5203","49.0532"
"62.8530","0.5203","49.0012"
"62.8730","0.5202","48.9384"
"62.8930","0.5201","48.8628"
"62.9130","0.5200","48.7791"
"62.9330","0.5199","48.6907"
"62.9530","0.5198","48.5953"
"62.9730","0.5197","48.4953"
"62.9930","0.5195","48.3876"
"63.0130","0.5194","48.2701"
"63.0330","0.5192","48.1441"
"63.0530","0.5190","48.0089"
"63.0730","0.5188","47.8684"
"63.0930","0.5186","47.7228"
"63.1130","0.5184","47.5688"
"63.1330","0.5182","47.4102"
"63.1530","0.5180","47.2478"
"63.1730","0.5178","47.0814"
"63.1930","0.5175","46.9119"
"63.2130","0.5173","46.7355"
"63.2330","0.5170","46.5549"
"63.2530","0.5168","46.3629"
"63.2730","0.5165","46.1652"
"63.2930","0.5162","45.9700"
"63.3130","0.5160","45.7809"
"63.3330","0.5157","45.6038"
"63.3530","0.5155","45.4366"
"63.3730","0.5153","45.2824"
"63.3930","0.5150","45.1382"
"63.4130","0.5148","44.9973"
"63.4330","0.5146","44.8633"
"63.4530","0.5145","44.7389"
"63.4730","0.5143","44.6160"
"63.4930","0.5141","44.4945"
"63.5130","0.5139","44.3711"
"63.5330","0.5137","44.2470"
"63.5530","0.5136","44.1284"
"63.5730","0.5134","44.0094"
"63.5930","0.5132","43.8960"
"63.6130","0.5130","43.7824"
"63.6330","0.5129","43.6693"
"63.6530","0.5127","43.5547"
"63.6730","0.5125","43.4439"
"63.6930","0.5123","43.3344"
"63.7130","0.5122","43.2275"
"63.7330","0.5120","43.1186"
"63.7530","0.5118","43.0098"
"63.7730","0.5117","42.9028"
"63.7930","0.5115","42.7976"
"63.8130","0.5113","42.6956"
"63.8330","0.5112","42.5950"
"63.8530","0.5110","42.4944"
"63.8730","0.5109","42.3925"
"63.8930","0.5107","42.2872"
"63.9130","0.5105","42.1785"
"63.9330","0.5103","42.0694"
"63.9530","0.5102","41.9633"
"63.9730","0.5100","41.8634"
"63.9930","0.5098","41.7661"
"64.0130","0.5097","41.6687"
"64.0330","0.5095","41.5706"
"64.0530","0.5094","41.4698"
"64.0730","0.5092","41.3664"
"64.0930","0.5090","41.2610"
"64.1130","0.5088","41.1570"
"64.1330","0.5087","41.0526"
"64.1530","0.5085","40.9478"
"64.1730","0.5083","40.8446"
"64.1930","0.5081","40.7448"
"64.2130","0.5080","40.6482"
"64.2330","0.5078","40.5524"
"64.2530","0.5076","40.4576"
"64.2730","0.5075","40.3609"
"64.2930","0.5073","40.2629"
"64.3130","0.5071","40.1648"
"64.3330","0.5070","40.0682"
"64.3530","0.5068","39.9740"
"64.3730","0.5066","39.8778"
"64.3930","0.5065","39.7843"
"64.4130","0.5063","39.6922"
"64.4330","0.5061","39.5982"
"64.4530","0.5060","39.5048"
"64.4730","0.5058","39.4114"
"64.4930","0.5056","39.3181"
"64.5130","0.5055","39.2253"
"64.5330","0.5053","39.1310"
"64.5530","0.5051","39.0364"
"64.5730","0.5050","38.9422"
"64.5930","0.5048","38.8458"
"64.6130","0.5046","38.7498"
"64.6330","0.5044","38.6558"
"64.6530","0.5043","38.5598"
"64.6730","0.5041","38.4631"
"64.6930","0.5039","38.3655"
"64.7130","0.5037","38.2652"
"64.7330","0.5035","38.1654"
"64.7530","0.5034","38.0661"
"64.7730","0.5032","37.9670"
"64.7930","0.5030","37.8698"
"64.8130","0.5028","37.7722"
"64.8330","0.5026","37.6752"
"64.8530","0.5025","37.5844"
"64.8730","0.5023","37.4953"
"64.8930","0.5021","37.4066"
"64.9130","0.5019","37.3242"
"64.9330","0.5018","37.2459"
"64.9530","0.5016","37.1681"
"64.9730","0.5015","37.0886"
"64.9930","0.5013","37.0073"
"65.0130","0.5012","36.9257"
"65.0330","0.5010","36.8411"
"65.0530","0.5008","36.7551"
"65.0730","0.5007","36.6675"
"65.0930","0.5005","36.5802"
"65.1130","0.5003","36.4930"
"65.1330","0.5001","36.4057"
"65.1530","0.5000","36.3196"
"65.1730","0.4998","36.2345"
"65.1930","0.4996","36.1527"
"65.2130","0.4995","36.0698"
"65.2330","0.4993","35.9878"
"65.2530","0.4991","35.9060"
"65.2730","0.4990","35.8262"
"65.2930","0.4988","35.7437"
"65.3130","0.4986","35.6606"
"65.3330","0.4985","35.5779"
"65.3530","0.4983","35.4971"
"65.3730","0.4981","35.4159"
"65.3930","0.4980","35.3347"
"65.4130","0.4978","35.2534"
"65.4330","0.4976","35.1718"
"65.4530","0.4975","35.0902"
"65.4730","0.4973","35.0065"
"65.4930","0.4971","34.9235"
"65.5130","0.4970","34.8432"
"65.5330","0.4968","34.7644"
"65.5530","0.4966","34.6847"
"65.5730","0.4965","34.6057"
"65.5930","0.4963","34.5304"
"65.6130","0.4961","34.4522"
"65.6330","0.4960","34.3719"
"65.6530","0.4958","34.2936"
"65.6730","0.4956","34.2138"
"65.6930","0.4955","34.1328"
"65.7130","0.4953","34.0527"
"65.7330","0.4951","33.9756"
"65.7530","0.4950","33.8996"
"65.7730","0.4948","33.8276"
"65.7930","0.4946","33.7536"
"65.8130","0.4945","33.6804"
"65.8330","0.4943","33.6041"
"65.8530","0.4941","33.5280"
"65.8730","0.4940","33.4540"
"65.8930","0.4938","33.3806"
"65.9130","0.4936","33.3016"
"65.9330","0.4935","33.2219"
"65.9530","0.4933","33.1439"
"65.9730","0.4931","33.0674"
"65.9930","0.4930","32.9923"
"66.0130","0.4928","32.9217"
"66.0330","0.4926","32.8504"
"66.0530","0.4925","32.7779"
"66.0730","0.4923","32.7061"
"66.0930","0.4922","32.6334"
"66.1130","0.4920","32.5585"
"66.1330","0.4918","32.4836"
"66.1530","0.4917","32.4067"
"66.1730","0.4915","32.3311"
"66.1930","0.4913","32.2575"
"66.2130","0.4911","32.1835"
"66.2330","0.4910","32.1097"
"66.2530","0.4908","32.0388"
"66.2730","0.4906","31.9678"
"66.2930","0.4905","31.8965"
"66.3130","0.4903","31.8278"
"66.3330","0.4902","31.7591"
"66.3530","0.4900","31.6906"
"66.3730","0.4898","31.6225"
"66.3930","0.4897","31.5558"
"66.4130","0.4895","31.4904"
"66.4330","0.4893","31.4232"
"66.4530","0.4892","31.3551"
"66.4730","0.4890","31.2853"
"66.4930","0.4889","31.2174"
